,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,inf
1685352840,0,0,0,0,0,1,8,75,188,169,306,1199,195,53,51,28,25,21,16,61,14,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685352900,0,0,0,0,0,1,8,75,188,169,306,1199,195,53,51,28,25,21,16,61,14,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685352960,0,0,0,0,0,1,8,75,188,169,306,1199,195,53,51,28,25,21,16,61,14,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685353020,0,0,0,0,0,2,5,1,0,0,9,3,2,1,0,2,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685353080,0,0,0,0,0,2,2,6,6,3,21,34,9,5,3,4,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685353140,0,0,0,0,0,0,2,3,2,2,6,9,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685353200,0,0,0,0,0,2,7,3,6,3,13,28,7,2,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685353260,0,0,0,0,0,2,7,4,6,3,15,31,7,2,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685353320,0,0,0,0,0,2,7,4,6,3,15,31,7,2,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685353380,0,0,0,0,0,2,7,4,6,3,15,31,7,2,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685353440,0,0,0,0,0,2,7,4,6,3,15,31,7,2,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685353500,0,0,0,0,0,2,7,4,6,3,15,31,7,2,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685353560,0,0,0,0,0,0,2,4,10,8,24,54,20,8,5,6,3,9,6,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685353620,0,0,0,0,0,0,2,4,10,8,24,54,20,8,5,6,3,9,6,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685353680,0,0,0,0,0,0,2,4,10,8,24,54,20,8,5,6,3,9,6,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685353740,0,0,0,0,0,0,2,4,10,8,24,54,20,8,5,6,3,9,6,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685353800,0,0,0,0,0,0,2,4,10,8,24,54,20,8,5,6,3,9,6,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685353860,0,0,0,0,0,0,0,4,4,6,13,34,21,8,2,3,2,2,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685353920,0,0,0,0,0,0,0,4,4,6,13,34,21,8,2,3,2,2,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
